B,018643
B,018644
B,018647
B,022201
B,023524
B,025196
B,025333
B,025488
B,025917
B,028834
B,033560
B,062542
B,063215
B,067238
B,098838
B,000444
B,000448
B,000459
B,001001
B,001135
B,001378
B,001793
B,002374
B,002592
B,002818
B,003068
B,003715
B,004762
B,005129
B,005216
B,005217
B,005219
B,005220
B,005221
B,005223
B,005224
B,005225
B,005548
B,008799
B,011876
B,012015
B,012588
B,012644
B,013290
B,014237
B,016490
B,016542
B,017458
B,017603
B,018203
B,018413
B,018427
B,018752
B,018753
B,019399
B,019544
B,019546
B,019568
B,019746
B,019753
B,019951
B,020169
B,022331
B,025222
B,047861
B,053370
B,064298
B,066391
B,082198
B,086544
B,095505
B,096682
B,011878
B,015608
B,017579
B,018798
B,091442
B,092931
B,095123
B,098761
B,000586
B,001266
B,001772
B,002028
B,002382
B,002481
B,002507
B,003766
B,003767
B,003768
B,003769
B,010123
B,010609
B,010786
B,011177
B,011229
B,011262
B,012387
B,012391
B,012469
B,012498
B,012571
B,012959
B,013249
B,013723
B,013725
B,015182
B,016562
B,017285
B,017430
B,017649
B,017801
B,017915
B,019473
B,021182
B,021267
B,021433
B,021504
B,022149
B,022153
B,022448
B,023031
B,023147
B,024112
B,024236
B,024472
B,024533
B,024651
B,024709
B,024751
B,025130
B,025345
B,028305
B,028348
B,031562
B,033564
B,033975
B,034678
B,037548
B,038496
B,043876
B,044528
B,045000
B,046259
B,047283
B,048033
B,048836
B,049490
B,050839
B,052120
B,052430
B,055489
B,056870
B,058943
B,059998
B,063894
B,064650
B,066180
B,070373
B,073230
B,078392
B,087239
B,088120
B,090107
B,090950
B,098524
B,099448
B,115621
B,005172
B,005501
B,021027
B,024815
B,001128
B,015939
B,025871
B,003051
B,005041
B,005990
B,012111
B,015959
B,022446
B,023535
B,028093
B,033341
B,061572
B,025898
B,028238
B,001298
B,003016
B,005696
B,010023
B,015945
B,025064
B,028364
B,011307
B,018260
B,003788
B,013172
B,015618
B,017171
B,018227
B,019090
B,019453
B,020322
B,020432
B,021835
B,022726
B,023677
B,025155
C,000591
C,000624
C,000641
C,000887
C,000946
C,001062
C,001154
C,001155
C,001156
C,001157
C,001159
C,001160
C,001161
C,001163
C,001165
C,001166
C,001167
C,001168
C,001169
C,001170
C,001171
C,001173
C,001174
C,001183
C,001184
C,001185
C,001198
C,001212
C,001771
C,001778
C,001836
C,001839
C,001861
C,002111
C,002170
C,002546
C,003104
C,003274
C,003371
C,003373
C,003375
C,003376
C,003378
C,003429
C,003443
C,003444
C,003445
C,003446
C,003447
C,003448
C,003449
C,003450
C,003451
C,003452
C,003453
C,003454
C,003455
C,003456
C,003457
C,003458
C,003459
C,003460
C,003461
C,003462
C,003463
C,003464
C,003465
C,003466
C,004091
C,004111
C,004112
C,004413
C,004620
C,004760
C,005187
C,005189
C,005322
C,005615
C,005722
C,010507
C,011028
